RelativePath,DDTRelativePath,ManifestStatus,OriginalBTIFormat,CompileFormat,FallbackUsed,Provisional,ExpectedTgaSHA256,ActualTgaSHA256,ExpectedDDTSHA256,ActualDDTSHA256,ExpectedDDTBytes,ActualDDTBytes,TgaExists,DDTExists,DDTMagic,DDTWidth,DDTHeight,DDTHeaderSize,ExpectedWidth,ExpectedHeight,ExtractorExitCode,ExtractorExitHex,ExtractorTimedOut,ExtractedTgaExists,ExtractedBTIExists,ExtractedTgaWidth,ExtractedTgaHeight,ExtractedTgaBPP,ExtractedTgaDescriptor,ExtractedBTIFormat,ExtractedBTIAlpha,ExtractedBTINoAlphaTest,ExtractedBTINoMip,ExtractedBTIClamp,AuthoritativeBTIFormat,AuthoritativeBTIAlpha,AuthoritativeBTINoAlphaTest,AuthoritativeBTINoMip,AuthoritativeBTIClamp,SourceTGAShaPASS,DDTHashPASS,DDTSizePASS,MagicPASS,DDTDimensionsPASS,ExtractDimensionsPASS,ExtractFormatPASS,ExtractMetadataPASS,OVERALLPASS,FailureStage,FailureReason,ExtractorOutput,ElapsedSeconds
dlc-frontend\textures\ui\ui button arrow left 64x32 rollover.tga,dlc-frontend\textures\ui\ui button arrow left 64x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,d41cbae7e20ad75ccdcef06e48762996d00bd5a56100f62e87a0572d1cbccbb6,d41cbae7e20ad75ccdcef06e48762996d00bd5a56100f62e87a0572d1cbccbb6,c56b3365337b673e1408261d842b2f0dd31166503607ee3c44ff5ba601ed58d4,c56b3365337b673e1408261d842b2f0dd31166503607ee3c44ff5ba601ed58d4,20512,20512,True,True,RTS3,256,128,32,256,128,0,0x00000000,False,True,True,256,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow left 64x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.240
dlc-frontend\textures\ui\ui button arrow left 64x32.tga,dlc-frontend\textures\ui\ui button arrow left 64x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,609c7b5fe06f7f5a477b136e16d12ec5ee15b8bc85c08e9de12d5baabfd0a26f,609c7b5fe06f7f5a477b136e16d12ec5ee15b8bc85c08e9de12d5baabfd0a26f,699439d09fc4250c27a27982a65fd3e342c3851bbbda9b605b93baa3f881719a,699439d09fc4250c27a27982a65fd3e342c3851bbbda9b605b93baa3f881719a,20512,20512,True,True,RTS3,256,128,32,256,128,0,0x00000000,False,True,True,256,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow left 64x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.245
dlc-frontend\textures\ui\ui button arrow right 64x32 clicked.tga,dlc-frontend\textures\ui\ui button arrow right 64x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,0d7391fd7834eeb54d68170edd5ebff989f1fc1ef65d11d277f602a2ff98c411,0d7391fd7834eeb54d68170edd5ebff989f1fc1ef65d11d277f602a2ff98c411,97f976ed1ad26f901e898e89f2e15a3692bee930bd12685975924faf2913d3c4,97f976ed1ad26f901e898e89f2e15a3692bee930bd12685975924faf2913d3c4,20512,20512,True,True,RTS3,256,128,32,256,128,0,0x00000000,False,True,True,256,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow right 64x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.330
dlc-frontend\textures\ui\ui button arrow right 64x32 rollover.tga,dlc-frontend\textures\ui\ui button arrow right 64x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,b1cf0ea31f13b1978433955d16cbf76bce8aa7501795b241eacd28cb84bc7865,b1cf0ea31f13b1978433955d16cbf76bce8aa7501795b241eacd28cb84bc7865,241081275fe43b371b8bbfa7f3ea6d7857e999e5d3f9b0a59db986d0b5d1ff2c,241081275fe43b371b8bbfa7f3ea6d7857e999e5d3f9b0a59db986d0b5d1ff2c,20512,20512,True,True,RTS3,256,128,32,256,128,0,0x00000000,False,True,True,256,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow right 64x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.281
dlc-frontend\textures\ui\ui button arrow right 64x32.tga,dlc-frontend\textures\ui\ui button arrow right 64x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,7e356420437a394dbdcf00b8a5ce562ded4cdb4a2c2170304a6a5819df12d21a,7e356420437a394dbdcf00b8a5ce562ded4cdb4a2c2170304a6a5819df12d21a,2eebf5c5a998178d4452a83255e9cb9614df6a8e99bfbf558f53e8b94db3b05e,2eebf5c5a998178d4452a83255e9cb9614df6a8e99bfbf558f53e8b94db3b05e,20512,20512,True,True,RTS3,256,128,32,256,128,0,0x00000000,False,True,True,256,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow right 64x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.248
dlc-frontend\textures\ui\ui button arrow up 32x64 clicked.tga,dlc-frontend\textures\ui\ui button arrow up 32x64 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,31e5e678dfa3ff54bf5d3129501125b8eeb7d02a5892b4d0352ed455a7aaff57,31e5e678dfa3ff54bf5d3129501125b8eeb7d02a5892b4d0352ed455a7aaff57,c87195c98b9a56d5c17484eec01a174c6026ec3fde97f5808ebdcdcd533df4ac,c87195c98b9a56d5c17484eec01a174c6026ec3fde97f5808ebdcdcd533df4ac,20512,20512,True,True,RTS3,128,256,32,128,256,0,0x00000000,False,True,True,128,256,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow up 32x64 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.286
dlc-frontend\textures\ui\ui button arrow up 32x64 rollover.tga,dlc-frontend\textures\ui\ui button arrow up 32x64 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,6f6803a726f426024a6c6f656a55c99f4b25c36453d0d363bd0ad60599f41b98,6f6803a726f426024a6c6f656a55c99f4b25c36453d0d363bd0ad60599f41b98,02cf5b2dd2e3997ecaf30aea252f37bdd2a87ca6604590133658f48ecc331bea,02cf5b2dd2e3997ecaf30aea252f37bdd2a87ca6604590133658f48ecc331bea,20512,20512,True,True,RTS3,128,256,32,128,256,0,0x00000000,False,True,True,128,256,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow up 32x64 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.228
dlc-frontend\textures\ui\ui button arrow up 32x64.tga,dlc-frontend\textures\ui\ui button arrow up 32x64.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,1959da43c58d9561db737a2802f51e04b447521da768c4becbec8b296a7d1250,1959da43c58d9561db737a2802f51e04b447521da768c4becbec8b296a7d1250,ebe587b24e0629b7152cf1abb5809c62b5df318fc2570cca5ebf34a50ee5725c,ebe587b24e0629b7152cf1abb5809c62b5df318fc2570cca5ebf34a50ee5725c,20512,20512,True,True,RTS3,128,256,32,128,256,0,0x00000000,False,True,True,128,256,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button arrow up 32x64.ddt	SUCCEEDED
Decompressed 1 textures.
",0.248
dlc-frontend\textures\ui\ui button check box 32x32 clicked.tga,dlc-frontend\textures\ui\ui button check box 32x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,acbd41da2aa1281cb38e2689a603a3c8e88e13d1c4a481db3236b5c1b7f0a324,acbd41da2aa1281cb38e2689a603a3c8e88e13d1c4a481db3236b5c1b7f0a324,2a2727e33c9aae364f04eb7a4a186ec2a84643cba957a04d118ce45e43c0a90e,2a2727e33c9aae364f04eb7a4a186ec2a84643cba957a04d118ce45e43c0a90e,10272,10272,True,True,RTS3,128,128,32,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button check box 32x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.271
dlc-frontend\textures\ui\ui button check box 32x32 rollover.tga,dlc-frontend\textures\ui\ui button check box 32x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,25e905cdb79a16863bef3e74732709aeb0ce4fb535fd50ada4530bf48023b17b,25e905cdb79a16863bef3e74732709aeb0ce4fb535fd50ada4530bf48023b17b,ec013f2057cf612f0257c2532d32672473263966213a3388321a589b4f22014b,ec013f2057cf612f0257c2532d32672473263966213a3388321a589b4f22014b,10272,10272,True,True,RTS3,128,128,32,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,4,False,False,False,DEFLATEDRGBA8,4,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button check box 32x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.236
dlc-frontend\textures\ui\ui button check box 32x32.tga,dlc-frontend\textures\ui\ui button check box 32x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,873496ac5f6789d4b388b2309b8123165e26029bd5d02921cfdfc9362a5199a8,873496ac5f6789d4b388b2309b8123165e26029bd5d02921cfdfc9362a5199a8,b1c1bf192715599789cc1d24dddab31e4020a07a4eb69052fc30a26d23173b8e,b1c1bf192715599789cc1d24dddab31e4020a07a4eb69052fc30a26d23173b8e,10272,10272,True,True,RTS3,128,128,32,128,128,0,0x00000000,False,True,True,128,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button check box 32x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.265
dlc-frontend\textures\ui\ui button long 128x32 clicked.tga,dlc-frontend\textures\ui\ui button long 128x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,fcd0e52a7285bcca9250101b4349c01816f8a2b362d38b360f89ab426ff8bc4a,fcd0e52a7285bcca9250101b4349c01816f8a2b362d38b360f89ab426ff8bc4a,f63970d40a2615f739d6851a5bfeb31081eaacb34e4caab5f899dfc56c49f7e9,f63970d40a2615f739d6851a5bfeb31081eaacb34e4caab5f899dfc56c49f7e9,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 128x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.242
dlc-frontend\textures\ui\ui button long 128x32 rollover.tga,dlc-frontend\textures\ui\ui button long 128x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,605a8b370ac4d7cf4f8e7627f706fe011235918d297c7b8f4985c078e0fb754b,605a8b370ac4d7cf4f8e7627f706fe011235918d297c7b8f4985c078e0fb754b,872e5c03da56e813eabb6f279177ec9d7a7ce813657b8fd2b385535c8ce4ab65,872e5c03da56e813eabb6f279177ec9d7a7ce813657b8fd2b385535c8ce4ab65,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 128x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.270
dlc-frontend\textures\ui\ui button long 128x32.tga,dlc-frontend\textures\ui\ui button long 128x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,e0b0b33a7153983973c41f9da9efd287e000da61969ed3ec04e21d3fd716bc43,e0b0b33a7153983973c41f9da9efd287e000da61969ed3ec04e21d3fd716bc43,1309229046fc2f00bfc875459d3780328e20c069a7f86509d2ac20518e4fcaef,1309229046fc2f00bfc875459d3780328e20c069a7f86509d2ac20518e4fcaef,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 128x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.254
dlc-frontend\textures\ui\ui button long 160x32 clicked.tga,dlc-frontend\textures\ui\ui button long 160x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,f21901735b94e8ed5d4e5502eac7abcfc43c28c78ab9356ddb7af75965cdf8ed,f21901735b94e8ed5d4e5502eac7abcfc43c28c78ab9356ddb7af75965cdf8ed,4cdb927b4e55f3cf07ddef663471d56af5a63f3be34ba6807cb826465af3ffd5,4cdb927b4e55f3cf07ddef663471d56af5a63f3be34ba6807cb826465af3ffd5,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 160x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.313
dlc-frontend\textures\ui\ui button long 160x32 rollover.tga,dlc-frontend\textures\ui\ui button long 160x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,9e1c522570b74b1f6333dc933fb3de6ce587b394feac3fae7fe49a4628beb052,9e1c522570b74b1f6333dc933fb3de6ce587b394feac3fae7fe49a4628beb052,36150ade41a5e9814e6d5166121d2f9a9beb9f0ebb1fc158d35ec80163f752c5,36150ade41a5e9814e6d5166121d2f9a9beb9f0ebb1fc158d35ec80163f752c5,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 160x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.246
dlc-frontend\textures\ui\ui button long 160x32.tga,dlc-frontend\textures\ui\ui button long 160x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,a4bb4df2e5e5626807598e9b892a123a323893e175f50f3b7f964c50262f4084,a4bb4df2e5e5626807598e9b892a123a323893e175f50f3b7f964c50262f4084,c333f12ea1500cf415a1a019f10514ee17d4a8dfb1288763e5427422cfb9857a,c333f12ea1500cf415a1a019f10514ee17d4a8dfb1288763e5427422cfb9857a,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 160x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.253
dlc-frontend\textures\ui\ui button long 192x32 clicked.tga,dlc-frontend\textures\ui\ui button long 192x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,16ffa7d32ad5743dc1e39793df87db552db4930a832ba4c8a82374c00073d000,16ffa7d32ad5743dc1e39793df87db552db4930a832ba4c8a82374c00073d000,fe3bdbf8090fd4d8baf91f018a35e54e72358bcf842289be29543268625d8e7d,fe3bdbf8090fd4d8baf91f018a35e54e72358bcf842289be29543268625d8e7d,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 192x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.248
dlc-frontend\textures\ui\ui button long 192x32 rollover.tga,dlc-frontend\textures\ui\ui button long 192x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,7a4060b7d599c0827a90749906f745b6f402a94d73cd65ceeca25dad9b3d12f7,7a4060b7d599c0827a90749906f745b6f402a94d73cd65ceeca25dad9b3d12f7,6413b0166c3344ddb672e6a9c5db8000f4bd36307738336b8d7ab57dea353c68,6413b0166c3344ddb672e6a9c5db8000f4bd36307738336b8d7ab57dea353c68,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 192x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.296
dlc-frontend\textures\ui\ui button long 192x32.tga,dlc-frontend\textures\ui\ui button long 192x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,64e02d3909bbc632ab432061f006daf35fa8bf37d4a0fbeb96bf7fcee72a8943,64e02d3909bbc632ab432061f006daf35fa8bf37d4a0fbeb96bf7fcee72a8943,f229934f47d4c4b67f467a5791da14ffe8c500ffcfffd40b40e8437a7b9f62c4,f229934f47d4c4b67f467a5791da14ffe8c500ffcfffd40b40e8437a7b9f62c4,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 192x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.283
dlc-frontend\textures\ui\ui button long 224x32 clicked.tga,dlc-frontend\textures\ui\ui button long 224x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,2d1086d03976ddee18069981810bc26bb2df9c73a22b2c9ce2df8743c606e2c2,2d1086d03976ddee18069981810bc26bb2df9c73a22b2c9ce2df8743c606e2c2,e148d3fcd7deaa72d50f2b69ebbafe57c45884534d4a4c300357405b2921cbdf,e148d3fcd7deaa72d50f2b69ebbafe57c45884534d4a4c300357405b2921cbdf,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 224x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.256
dlc-frontend\textures\ui\ui button long 224x32 rollover.tga,dlc-frontend\textures\ui\ui button long 224x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,75e2dff46b74a5dec3f7060c6f58fe24b8bbc7732d84c4e776d9e7f7fc4b806a,75e2dff46b74a5dec3f7060c6f58fe24b8bbc7732d84c4e776d9e7f7fc4b806a,66a7198c38e7fa340a246cd13152b51ff3a3b2f60bb31316c85c49b7576da5dc,66a7198c38e7fa340a246cd13152b51ff3a3b2f60bb31316c85c49b7576da5dc,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 224x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.256
dlc-frontend\textures\ui\ui button long 224x32.tga,dlc-frontend\textures\ui\ui button long 224x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,e9359a180c6a58917f8da7d02c278c136e3ff93c68413b57ed8df88d8109204e,e9359a180c6a58917f8da7d02c278c136e3ff93c68413b57ed8df88d8109204e,abb947de7cb8590a39840866833fcd166014bff938892e5bb8b0bfb8074dee21,abb947de7cb8590a39840866833fcd166014bff938892e5bb8b0bfb8074dee21,81952,81952,True,True,RTS3,1024,128,32,1024,128,0,0x00000000,False,True,True,1024,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 224x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.339
dlc-frontend\textures\ui\ui button long 96x32 clicked.tga,dlc-frontend\textures\ui\ui button long 96x32 clicked.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,1f04fbe7d42faa2f28554564837024f365366560b73a01815c0c373b453c3e18,1f04fbe7d42faa2f28554564837024f365366560b73a01815c0c373b453c3e18,8eba4b3ee8ad87741497bb91344537d0bb78d361791a34ba7b7fa8ac874fd563,8eba4b3ee8ad87741497bb91344537d0bb78d361791a34ba7b7fa8ac874fd563,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 96x32 clicked.ddt	SUCCEEDED
Decompressed 1 textures.
",0.248
dlc-frontend\textures\ui\ui button long 96x32 rollover.tga,dlc-frontend\textures\ui\ui button long 96x32 rollover.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,74cab7456eba14ee5a95fd03d1764e9d76d112c2e5991792b2c477a996796d0d,74cab7456eba14ee5a95fd03d1764e9d76d112c2e5991792b2c477a996796d0d,0e860aa7aab7b5e8d1dc934d049e0ec6f7cbf267121619753fb6f5913e0a2d3a,0e860aa7aab7b5e8d1dc934d049e0ec6f7cbf267121619753fb6f5913e0a2d3a,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 96x32 rollover.ddt	SUCCEEDED
Decompressed 1 textures.
",0.230
dlc-frontend\textures\ui\ui button long 96x32.tga,dlc-frontend\textures\ui\ui button long 96x32.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,dd6dbd366cabb5607b0d395bc4ff6c48b806458dee8f047cb41f94572421345d,dd6dbd366cabb5607b0d395bc4ff6c48b806458dee8f047cb41f94572421345d,b75bae4dfcd1c87d28521ca6f176a3a700ba8f0e4d112605a483c983867a9c5b,b75bae4dfcd1c87d28521ca6f176a3a700ba8f0e4d112605a483c983867a9c5b,40992,40992,True,True,RTS3,512,128,32,512,128,0,0x00000000,False,True,True,512,128,32,8,BC3,1,False,False,False,DEFLATEDRGBA8,1,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\dlc-frontend\textures\ui\ui button long 96x32.ddt	SUCCEEDED
Decompressed 1 textures.
",0.240
