"RelativePath","SourceType","TgaPath","BtiPath","OriginalDdtPath","Width","Height","TgaImageType","BitsPerPixel","TgaBytes","BtiFound","OriginalDdtFound","ProcessingEligible","DuplicateRelativePath"
"dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui button slider arrow right 32x32 rollover.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow right 32x32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui button slider arrow right 32x32.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui button slider arrow up 32x32 clicked.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui button slider arrow up 32x32 rollover.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button slider arrow up 32x32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui button slider arrow up 32x32.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui god all random 256x256.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 256x256.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 256x256.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui god all random 256x256.ddt","256","256","2","32","262162","True","True","True","False"
"dlc-frontend\textures\ui\ui god all random 32x32.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 32x32.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god all random 32x32.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui god all random 32x32.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god boarder highlight 128x128.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui god boarder highlight 128x128.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui god boarder highlight 128x128.ddt","256","256","2","32","262162","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button clicked.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button foreground film.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground film.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground film.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button foreground film.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button foreground history.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground history.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground history.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button foreground history.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button foreground options.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground options.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground options.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button foreground options.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button foreground steam.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground steam.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button foreground steam.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button foreground steam.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button rollover.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button rollover.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button rollover.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button rollover.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui icon button.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui icon button.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui icon button.ddt","64","64","2","32","16402","True","True","True","False"
"dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder highlight 128x128.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder highlight 128x128.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map boarder highlight 128x128.ddt","256","256","2","32","262162","True","True","True","False"
"dlc-frontend\textures\ui\ui map boarder template 128x128.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder template 128x128.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map boarder template 128x128.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map boarder template 128x128.ddt","256","256","2","32","262162","True","True","True","False"
"dlc-frontend\textures\ui\ui map size select giant clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map size select giant clicked.ddt","128","128","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui map size select giant.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select giant.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map size select giant.ddt","128","128","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui map size select large clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map size select large clicked.ddt","128","128","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui map size select large.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select large.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map size select large.ddt","128","128","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui map size select normal clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select normal clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui map size select normal clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui map size select normal clicked.ddt","128","128","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame button clicked.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button clicked.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button clicked.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame button clicked.ddt","256","64","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame button glow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button glow.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button glow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame button glow.ddt","256","64","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame button rollover.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button rollover.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button rollover.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame button rollover.ddt","256","64","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame button.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame button.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame button.ddt","256","64","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame left bottom.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left bottom.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left bottom.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame left bottom.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame left middle.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left middle.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left middle.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame left middle.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame left top.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left top.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame left top.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame left top.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame right bottom.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right bottom.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right bottom.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame right bottom.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame right middle.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right middle.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right middle.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame right middle.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame right top.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right top.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame right top.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame right top.ddt","481","360","2","32","692658","True","True","True","False"
"dlc-frontend\textures\ui\ui pregame transparency background.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame transparency background.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui pregame transparency background.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui pregame transparency background.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll bottom tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll bottom tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll bottom tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll bottom tile.ddt","16","16","2","32","1042","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll cap left 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left 8x8.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll cap left 8x8.ddt","8","8","2","32","274","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll cap left.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap left.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll cap left.ddt","8","16","2","32","530","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll cap right 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right 8x8.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll cap right 8x8.ddt","8","8","2","32","274","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll cap right.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll cap right.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll cap right.ddt","8","16","2","32","530","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll middle 128x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 128x16.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 128x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll middle 128x16.ddt","128","64","2","32","32786","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll middle 256x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 256x16.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 256x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll middle 256x16.ddt","256","64","2","32","65554","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll middle 64x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 64x16.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle 64x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll middle 64x16.ddt","64","8","2","32","2066","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll middle tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll middle tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll middle tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll middle tile.ddt","32","32","2","32","4114","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll top tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll top tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"dlc-frontend\textures\ui\ui scroll top tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile.tga","D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui scroll top tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\dlc-frontend\textures\ui\ui scroll top tile.ddt","16","16","2","32","1042","True","True","True","False"
