"RelativePath","FullPath","Size","UTF8BOM","Alpha","NoMip","Format","Text"
"textures\terrain\shorelineredseaa_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseaa_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseaa_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseaa_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseab.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseab.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseab_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseab_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseab_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseab_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseab_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseab_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseac.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseac.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseac_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseac_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseac_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseac_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelineredseac_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelineredseac_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinesanda.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinesanda.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinesanda_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinesanda_gloss.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\shorelinesanda_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinesanda_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinesanda_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinesanda_spec.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\shorelinetundraa.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundraa.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundraa_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundraa_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundraa_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundraa_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundraa_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundraa_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrab.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrab.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrab_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrab_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrab_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrab_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrab_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrab_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrac.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrac.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrac_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrac_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrac_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrac_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrac_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrac_spec.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\shorelinetundrad.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrad.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrad_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrad_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrad_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrad_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\shorelinetundrad_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\shorelinetundrad_spec.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\sling rocka.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\sling rocka.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\sling rocka_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\sling rocka_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\sling rocka_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\sling rocka_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\sling rocka_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\sling rocka_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowa.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowa.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowa_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowa_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowa_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowa_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowa_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowa_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowb.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowb.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowb_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowb_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowb_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowb_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowb_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowb_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass25.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass25.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass25_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass25_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass25_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass25_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass25_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass25_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass50.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass50.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass50_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass50_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass50_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass50_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass50_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass50_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass75.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass75.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass75_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass75_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass75_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass75_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowgrass75_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowgrass75_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand25.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand25.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand25_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand25_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand25_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand25_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand25_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand25_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand50.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand50.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand50_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand50_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand50_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand50_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand50_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand50_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand75.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand75.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand75_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand75_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand75_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand75_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\snowsand75_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\snowsand75_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\terrain_tornadopath.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\terrain_tornadopath.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\terrain_tornadopath_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\terrain_tornadopath_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\terrain_tornadopath_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\terrain_tornadopath_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\terrain_tornadopath_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\terrain_tornadopath_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\testwaterbh.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\testwaterbh.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\testwaterbh_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\testwaterbh_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\testwaterbh_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\testwaterbh_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\testwaterbh_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\testwaterbh_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassa.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassa.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassa_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassa_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassa_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassa_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassa_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassa_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassb.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassb.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassb_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassb_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassb_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassb_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundragrassb_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundragrassb_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundraRoadA.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundraRoadA.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarocka.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarocka.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarocka_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarocka_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarocka_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarocka_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarocka_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarocka_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarockb.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarockb.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarockb_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarockb_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarockb_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarockb_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\tundrarockb_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\tundrarockb_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericea.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericea.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericea_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericea_gloss.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericea_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericea_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericea_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericea_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericeb.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericeb.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericeb_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericeb_gloss.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\underwatericeb_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericeb_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericeb_spec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericeb_spec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericec.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericec.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
"textures\terrain\underwatericec_gloss.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericec_gloss.bti","24","False","0","False","DeflatedRGB8","alpha=0 fmt=DeflatedRGB8"
"textures\terrain\underwatericec_nm.bti","D:\AI_upscaling\AoMEE\extracted\textures\terrain\underwatericec_nm.bti","25","False","0","False","DeflatedRGBA8","alpha=0 fmt=DeflatedRGBA8"
