relative_path,source_width,source_height,output_width,output_height,dimension_ok,alpha_ok,output_decode_ok,source_rgba_sha256,output_rgba_sha256,error
textures/ui/ui line yellow.tga,256,8,1024,32,True,True,True,e3cca84ac1a340fc2c99ebf72edb8e79131ab9239f46a1b74ec291f447eccec1,7d46ba47fca955e31ec1a129d42b1ddf5199aba153cd1f0542efa38060800b53,
textures/ui/ui map acropolis 128x128.tga,128,128,512,512,True,True,True,e45d3ebb636d9d0334c0a0be3258bd74721fbdab97a3dbd4cdf5040ae800faab,64dbdacd1340b17532b7f11aaf5c3e0e35c466537e66f88b938226883f64fbbb,
textures/ui/ui map acropolis 256x256.tga,256,256,1024,1024,True,True,True,8748f4a107d7c93660e6082ab5e4954c27bac0ca56a5d9fd9d448ea6aceb8a2b,b493d9d90d038deca71913afea563f2364bdaae6ee3de6ebe4e70d4e591cc541,
textures/ui/ui map alfheim 128x128.tga,128,128,512,512,True,True,True,e0f9bd68c9ac9e825f2b7598e38fe80cd4922ad478a810395c71325d20218c10,5ac42237a93d00b67dcf6b285ef190aec63789b06c203432f0722915348368a2,
textures/ui/ui map alfheim 256x256.tga,256,256,1024,1024,True,True,True,7c0790c0fa8b5bca3b6b79cfd60ae19a7f39d32a5af0e2476a0957bd90e80b74,6e8523a13c4a1fc8eb4329b3a3dc9fb3d1de8b5c9a55edace55d10adc04c68af,
textures/ui/ui map altheim 128x128.tga,128,128,512,512,True,True,True,d9c0064accd75733334b48d8985b54029c577f92b37c965890adde250a79f630,fbbba323eeefed6ad1b4f96bfe65c24445208cd4c1bd7b2a8849e4a7a1a3fcb5,
textures/ui/ui map altheim 256x256.tga,256,256,1024,1024,True,True,True,9670cf50f07738d6c8afce1f2eb0be17910d165137a2b5569c7e329a331c48fd,9af63a632a6adbdf15f9fa5921fba12ed022d1200fdecb9352590a043ad53bf1,
textures/ui/ui map anatolia 128x128.tga,128,128,512,512,True,True,True,ce51b8254db5e07d96b72226156e3df2c49b4b799d142b70162692618cebaa36,585758c17cf08340036e47edbe810e42277f56bb83fafffac65a18fdf48638a2,
textures/ui/ui map anatolia 256x256.tga,256,256,1024,1024,True,True,True,8e7c97a4fc5836e964a52eeff051bcfc5df121b93d19bdbf3bdee1f58d0b8b3d,0da8bce67f07f6d067ff860d3c1dc0c25c388fd6de68724f5cddb148d904eda6,
textures/ui/ui map any 128x128.tga,128,128,512,512,True,True,True,323727c42e24b40df7f0b3e2e87432d1064061903ead88a9d3936e9986bedcde,fa1a9f7585c0a6a317efd661eb31d65ae1125864c514e53db9fe71df7d379513,
textures/ui/ui map any 256x256.tga,256,256,1024,1024,True,True,True,0d54c8a974994a3faadd591c70b1a9e35327186163d5326337a632371a65f855,ef78270b34456310d82306612034da8fb1032246e68812345e601302aad65057,
textures/ui/ui map archipelago 128x128.tga,128,128,512,512,True,True,True,e7646330bd5f26e70d4c6a3caac605080bb122bc1c466eec0d24453d4e11f684,624e84c07fc5012d8d1a5dae8a7b5919920a73ab2071cbd0973c6d1d8a6c35a8,
textures/ui/ui map archipelago 256x256.tga,256,256,1024,1024,True,True,True,a78df9a55f585156209479fdb69776796402f74ab6364670e5dd0680346f6065,9a53c85fa46d22401eba2162017df945a842f3f96ab549eb82d25d9fc70d2d4c,
textures/ui/ui map basin 256x256.tga,256,256,1024,1024,True,True,True,11bd019e2d24d3fe5433a44255a48b1e98c4e82fab3ca35dfa144d0451414360,44ba975b6680dfe090eb5abbe9cb47f642b18284cb5740011d4044c66f5fe86a,
textures/ui/ui map black sea 128x128.tga,128,128,512,512,True,True,True,9b726e660332d8d9aae680c30352cd0ea86a6f0418041c4182a87bae4ba3b16a,2e2d556e46a7384457dfdd0e95a8b05ef7221742a15a552ea0caa36cb7304ddf,
textures/ui/ui map black sea 256x256.tga,256,256,1024,1024,True,True,True,2af16f08700fe1b2603596a3ce37a8514bf2490e15a560e45bf5cdc8ad80fdbe,8d426ca353fe72a248fc409cffc5c7a188566d4c33cc66e2c4f1726e8754444d,
textures/ui/ui map blue lagoon.tga,256,256,1024,1024,True,True,True,fb141c093abb4f6403bc9cbe78eea2a14175893ec0dd1ae58077214eab770ba4,c42c1afb35d2b0574debce13d96710522b1742d3dcbd6209b4725963c916de93,
textures/ui/ui map boarder highlight 128x128.tga,128,128,512,512,True,True,True,8440e7f41a1603254a0f1918265f37d0d9b3fd7d283cf358e37f1ecdc9d9f91c,0085b113e4d697180b62b10ea41e395bb876cc863da81ee2337a7566e8174a6f,
textures/ui/ui map boarder highlight 256x256.tga,256,256,1024,1024,True,True,True,5aa9f8da7db8ac83584b7d62446227d8dee3321addf8fe41be094f4cc60238a3,d78e487f0de358d2f79259eb89565df2e587eed0fd463f3a32ff5eaace86fbd9,
textures/ui/ui map boarder template 128x128.tga,128,128,512,512,True,True,True,7e66387b35a317031bc269b92219d562be1421cbe8b7f17590ff4396ee36b99e,a9107b2c115e514fe912c37123ff641eb9c5fd168a17214251d1eab60054ad71,
textures/ui/ui map boarder template 256x256.tga,256,256,1024,1024,True,True,True,371ecbc2726675102a0203aeb29b215a380629103138a844b68525835973d2cc,f42eebead0ec47ceffbbdfe8c21e632c922ee37c3ba0d023d82c991f4d21d7f9,
textures/ui/ui map deep jungle 256x256.tga,256,256,1024,1024,True,True,True,372dbb792550b8bd19cf95e3adcbaa6cc29f3e378b39b16b47a586b1fd4c8c1e,8610ecd7bedad7bfdb7c3c0bdccfad3082547b3757410a90788d3e0b0650970c,
textures/ui/ui map erebus 128x128.tga,128,128,512,512,True,True,True,48f3b5b0000aa88a455d137f823f0b798e37cd1355926ea8f9416b06b61f1488,ba41559c1394826a7bc2503db7b12f56f3b36b56fea7e74fe8126552890fc458,
textures/ui/ui map erebus 256x256.tga,256,256,1024,1024,True,True,True,7d1762fb1b49b17954733468ca5de8b601285cacb0f95596d10b949ad9289191,20fe64bf1333f2b8929eb74c678f8ba5c1d8ee7cadc5f36c8825342cd508c8f5,
textures/ui/ui map fgc 128x128.tga,128,128,512,512,True,True,True,aed40d45c56e9e4a172da75b51894831fb0a252391d82b8c7b6f1659ec42bc15,cdcc5be473c6bf9efdd3af5100a84fcc6d56096718ad5267457371174033550c,
textures/ui/ui map fgc 256x256.tga,256,256,1024,1024,True,True,True,10eef17a7b9c0f0eb1e2f327242052bb3cb7df7327bcc797ea46db4f8b2ca312,5a8cb0384a9cb4322279473ababb49fa2a7505779167a7f18744df156e113619,
textures/ui/ui map ghost lake 128x128.tga,128,128,512,512,True,True,True,9d0dfa780b795b851d1e06dcc7b99245beb1f7a87a7cf7160039d621acb89f0f,3749ccb93d2f29e3869b0f514de80d3ece83d9e3128d88e30efb7318beede8e7,
textures/ui/ui map ghost lake 256x256.tga,256,256,1024,1024,True,True,True,054a34cd47d9afac35a1fdc3669e0b8ab3bbbbe05fa19203a30fb427ea64afaa,9a98666d42dc45ce772d26724fbee4fd4bf5ceb58ee8da1d38479190edb49452,
textures/ui/ui map golden fleece 128x128.tga,128,128,512,512,True,True,True,f48439da93e2f4bbfa9a28d90e2c807b77f388e29a1a941ee5604a8daf02bec0,baa75e6ff34a71a39260a07859e8840779e36054ed70e138205ac8f51cd76784,
textures/ui/ui map golden fleece 256x256.tga,256,256,1024,1024,True,True,True,9eea09524690ab6a28dca45be51cee527b77017c288002232927df5be9cb4251,90ad35f01bff8080d87072e49368aec14f710e62c6532ca26bf8dd1dbdba7de0,
textures/ui/ui map highland 128x128.tga,128,128,512,512,True,True,True,49a62cc05ba9de5e078c4b3b93d65b6633ed2f49afb7aabba284fba4e1feeaf9,298074c9c777914fff9702298c323eb458f7c46c7d0eaf50dcc181fc6d4c3587,
textures/ui/ui map highland 256x256.tga,256,256,1024,1024,True,True,True,2b68557618f1aacf98424807b8730b97e0abd5114df7a0a36be5a1ce40668d25,7af689051429ecb8f7e99bbc8d093723268b5679f48bae92f97c60ab0b73fcf9,
textures/ui/ui map islands 128x128.tga,128,128,512,512,True,True,True,32124890a7e0c34f0ee98a627ca14990080bb25dcae0fb9b7f860c5e29bc4ec7,0d03bc98b783dbf82574d44515d02efccd753d672d91fe4abe19e5c8bb4ce96a,
textures/ui/ui map islands 256x256.tga,256,256,1024,1024,True,True,True,498f7cf867d822b94dbc1fb992fbf21ee769d0a19a0ae60e8ca55b22273d398a,943d728fa441b15fb3bd069ca9d566f64ed0614a6fde79ccb39adc8daa532fbe,
textures/ui/ui map jotunheim 128x128.tga,128,128,512,512,True,True,True,2cb20c7bbf48e9f8213891eccd094b2b14de71682976c16e91c7d236757d1944,b69bf5a5bd848c672cfbe7a8ea8913e3971937cd98c458323f132dbe5595077e,
textures/ui/ui map jotunheim 256x256.tga,256,256,1024,1024,True,True,True,c0d0feff76058f38dd43d9c5219f92e615982fbb94b1b737f71c9b2addbde084,56474bbb5e7ecc06e5a7b4bdd0ecae8a567ca97c8bb6049d405b02cf7fbfaa13,
textures/ui/ui map king of the hill 128x128.tga,128,128,512,512,True,True,True,f529767352c894aa029fa201f253251a28c4a36d9c0d826e507bbf767af68050,fb14a604882469f7c4a182893a1009a10cce6e4309dd0b1cbe608d2564bd30c2,
textures/ui/ui map king of the hill 256x256.tga,256,256,1024,1024,True,True,True,92e6948cbc6207e08987b2b89bab4816dd5afaaad15c6b10985f71ef273df3cf,dbe2ea2cf50f0abbabae5d8a720fecad17fb2e5d1f0f05c9fe56429b74e8df1f,
textures/ui/ui map land unknown 128x128.tga,128,128,512,512,True,True,True,b88b344bdb1e340339d5800cff3927c35647574b8f9a1462ac41ee8171ae734c,7dfe793f4761e8fd78b57e4675946c03774e578636b96745828a737aebe79246,
textures/ui/ui map land unknown 256x256.tga,256,256,1024,1024,True,True,True,08ce447676c39b8606bd37c8b739bf6fb03f25cfd2679c4eb4826b1da53e7bd4,3df8f409c1571acc91ad6825719717037d737dc3e41e12f82d4ed164aca1e92a,
textures/ui/ui map marsh 128x128.tga,128,128,512,512,True,True,True,3b6b4b824ab5699910e99b5ca41b1eb8e7a6eb1bfe13572b256268d3a5c313b4,0e8b19cb8e5a88b91285c4b713f5d525ea20332ae6b582b2e6e9bb0faf79fd9f,
textures/ui/ui map marsh 256x256.tga,256,256,1024,1024,True,True,True,515c70c92459e6e046cf21db3c7e54031ccd900d50ce91760276e7924e0ada4e,280c5935261b837931c7ac354d2acfbab42d27891535ecadd9d15346a23b9d66,
textures/ui/ui map mediterranean 128x128.tga,128,128,512,512,True,True,True,bf429b0f1bc38d62aa84ad7caccf49b6b0d3c477519d2d1f2f9955b2c982ab09,bbad7778bf76d8a7330cb4ae99eeb747b08e47cc72aac3c9a17dfdd8b2c09952,
textures/ui/ui map mediterranean 256x256.tga,256,256,1024,1024,True,True,True,cccee26f0d9b3d686f7d0c3004f2bc823fa25bcf5be4693d5d7b69ca6886c496,7dd120ae355c68033dbb393ae6b70dae3bb25e2950c24796012bbff8ca8150d1,
textures/ui/ui map megalopolis 128x128.tga,128,128,512,512,True,True,True,02abb82943c2cadd778d46f15c16adfc146c6d0afc3066389a1b46dad8362b3c,3aa4d10a6cb16ab83bb50ffd48f20e08319281fc7dd9d58f7e0b9baab6ed10e7,
textures/ui/ui map megalopolis 256x256.tga,256,256,1024,1024,True,True,True,d313672226fc74dd78330e87c750c14e29096e5c0a95db4ea5328507d60ebf4f,d57af1496c1e983854083b5739a9a383090a291033ca84bb7fe0c991c33f0a1f,
textures/ui/ui map midgard 128x128.tga,128,128,512,512,True,True,True,61356bf917c756c797097516a82bf296e59a2d9e95af10fa6e75268d5f888284,5824f05a2ddc9f4a88dc79e2c3da1f835033f3d029f4e881e9455130c303b692,
textures/ui/ui map midgard 256x256.tga,256,256,1024,1024,True,True,True,86c9bdef25ae58a6b7df5e4884df145488b0927a0cfc5ee64657cc825b500e1a,68c71e13e6f46c2a143f72f1b116ebdd2d13d85350c65ef580a50b4bfa7f68e8,
textures/ui/ui map missing 128x128.tga,128,128,512,512,True,True,True,5b64f633fdfe1dc6d47dc1214946542ecfb1a47c8e6ee0652cb31c1c1a2fdc73,7a2e74ee8016c78ddebc59cb6c11d8945071b43bd7e9c6fd78f5f22b047b33d1,
textures/ui/ui map missing 256x256.tga,256,256,1024,1024,True,True,True,ab77996eaebf57077343a478f5b673f936c355ec3ea4855a579ad1db353ec898,3760e056c3592fca9aff9183fad5c37d550c8ef62169b529eebf9d169a5fe5fd,
textures/ui/ui map nomad 128x128.tga,128,128,512,512,True,True,True,24cfe151c3a09372c4c468f2f2db392a9ced920ea056bb71f30c34b11a820a9f,d854cd633e7a6949ba27bc334955f4685fde1543438a0008103bb9a341677d96,
textures/ui/ui map nomad 256x256.tga,256,256,1024,1024,True,True,True,e0c7ff6ea42566903b3a19b87e3543308a078830f7ccd06fc033ccf6d2d7cc35,581ac1c8eb130cc975018bb535ea519a6e8bc4d61bc5c7f7d2e963453bf8c477,
textures/ui/ui map oasis 128x128.tga,128,128,512,512,True,True,True,8609d45b319b0d7976b5526b652bd02928a9fad02dc1efdcce4aa3447cc1c21f,05225cff2f5e8622aecdb893624df3a0686b6f78ae290ce456db48a339636250,
textures/ui/ui map oasis 256x256.tga,256,256,1024,1024,True,True,True,9f42cfb3e43521806c5a1ac686aa2ef06e40c1d36a90b2557674f130315e5969,c914f2ad138e23066cba90b6c6f09fb622acc56eea8365c8de61b941e922d119,
textures/ui/ui map old atlantis 256x256.tga,256,256,1024,1024,True,True,True,dd336a95396a02be0b5696d8eb16bceb33e4a50b07dfb50e056fb8783d269cfa,864e79db3462b0d8bbd72a570f125ef9178b987d1f0add60d5168a6654e5505e,
textures/ui/ui map open fields 256x256.tga,256,256,1024,1024,True,True,True,577660a1b85e87a7128f61fe7c0902f5aeff18f3f548a4a8653dc637d2490e09,91f074f6717e48cc877cae1c400224622bc3c9b03b35376ac1f50b92af29d26e,
textures/ui/ui map pick 128x128.tga,128,128,512,512,True,True,True,b0f5516a65cf0d789137c6d21872e294f691bc1ffdc7db0558f1c7f23b31d68c,1237e3a097999f775880daa72103fdc11b692e9c1b1eece998cd2b6d3c5f8691,
textures/ui/ui map pick 256x256.tga,256,256,1024,1024,True,True,True,5f9cd216e75c4572e867f7e5d0eb7b4fc0245a510b93e7f4a68309198cf3e590,3d069511beaa066ae35593a606e63a43da45a4eb6feaef0a01825e37f277436d,
textures/ui/ui map random 128x128.tga,128,128,512,512,True,True,True,02723f856ad9074e0e45a14a4a4305b71d3e8b091d6dc7691114c077ebfb63f7,371e43743f3e0a21e3f39d695de79fcb59ee9d1f967238ec13e7c08c09080021,
textures/ui/ui map random 256x256.tga,256,256,1024,1024,True,True,True,ff96f08445e256c7d31e7759fd3fe9ec090752d437d99660fa11ac988d44f2d6,e1d89feda3675cc1307ebf776329af21d48e8f419acf7819594ed00428e574e3,
textures/ui/ui map random fast 128x128.tga,128,128,512,512,True,True,True,3a91edcf41e18a3ccbf04265c9f29806b0ee31d25c774407ccfe6efe3dd80387,5ec7ed1e4f92994bb6892cb71dbb717731436539184d4b05dcf0a50954073626,
textures/ui/ui map random fast 256x256.tga,256,256,1024,1024,True,True,True,3c6407840fe38c4708d35d337d04620d46939da628e827d16c095f9349868f46,86221a9b281889ad2212f0425002955ea16aa35c549013bf42ff2a9f5cc98df9,
textures/ui/ui map regicide 256x256.tga,256,256,1024,1024,True,True,True,edec27ee7d841da89d6cb9bf25b5ff387e53b04b53918d7c5e4632da7a9c5f08,67a1e66d86ed3080adfa30d311d45a80a2d1a18cd603b108839f6f296a5b98f4,
textures/ui/ui map restore 256x256.tga,256,256,1024,1024,True,True,True,975434c92cc31342f27535afdddf06b513a7575858c7a1359dfb17bd81b40c00,8e16e2d04c81de7c5ee3cbe8763b305ec2e9b826bcebf0779ee7268cd8eacd11,
textures/ui/ui map river nile 128x128.tga,128,128,512,512,True,True,True,0d2eb1329aeb50561627d8d908730b13270bf2f8084b6aca58de7f6450ddd114,aa9d0bde0262d06d65842c7a12f481dd543b3e2304a4cde73743c8f42e24ff1a,
textures/ui/ui map river nile 256x256.tga,256,256,1024,1024,True,True,True,6387a17350ca4f66f0f591e2c70fc217d4d5194b2ec4543091050cfb802a77a8,65fdd6cfddc5128720e8ffc6c4dfbc69f0b90aded3e0fc9a7151c4ed3a221918,
textures/ui/ui map river styx 128x128.tga,128,128,512,512,True,True,True,b3e073efce5e9840263ea4c2dd90b091cb6018d631c12739612ab63535a84ef5,d31381707647d20fb971c8ee0e1398a4a9342b4987742ec15d33c3e6395e912a,
textures/ui/ui map river styx 256x256.tga,256,256,1024,1024,True,True,True,da88fb526bb046659ce686e5661971a5106193a52d0de4801094dc19db359508,c2c4c12aabb6743c44f7085d82943089910067c70ed2efa378b3cd6caa58607c,
textures/ui/ui map savannah 128x128.tga,128,128,512,512,True,True,True,53fd5fd6272038e7d375f1fcee12e09bb83775e0949581842a7328df5576323e,b8e7b40d691107c801741b01cf5833209c123b6425ab48516e683e93592a133d,
textures/ui/ui map savannah 256x256.tga,256,256,1024,1024,True,True,True,7ec7b4f60b8aab64f7255ef6e31640a39fe3469aea026d11601c2b6e9bf384ff,e0dd34b63c14507ed2697072553be7ddb64c7c496124972d1e8daf238fb298be,
textures/ui/ui map scenario 128x128.tga,128,128,512,512,True,True,True,0bf93880ba204a037a3050918d0c91c3cfa5d3316ed075b21047fd4220a21341,ab8677bc292e729461885b790de88eb835d0a580dff22f1734412d70345430fb,
textures/ui/ui map scenario 256x256.tga,256,256,1024,1024,True,True,True,2cd96de4c45e4a93f3aeab06b696740a0f1b5d0789e90b99733e4d41c65f97da,bd0341ab37ac9eb95c80f659ea34b4d4249eb58d52026a1a959db93bd40d4634,
textures/ui/ui map sea of worms 128x128.tga,128,128,512,512,True,True,True,c3292e9b7a7e952ae33cb3499b8fc43ae01370d7083617298ff2c1709d24234a,f82da53e96cb5b183874dffcb4f5e794d8722ac9b6bfe8be9e0f35a5c891e20c,
textures/ui/ui map sea of worms 256x256.tga,256,256,1024,1024,True,True,True,40ef3fae6024f448ed1fc54c19a47362fd15f56fb62e096124604130f94d23fc,8e3f6c7c186e88f0b7a4e90bf2465991f0f7f3669687fe40fb436745806b3e64,
textures/ui/ui map silk road 256x256.tga,256,256,1024,1024,True,True,True,34991dee8533c846d4b3497cb68066236f7ce2c26aedd3aac6fe42bedfecabe8,72734b4f4473d1c5e590f3186042c26d55e9814c6f0acbfb8bdb88a981299ccd,
textures/ui/ui map size select giant clicked.tga,128,128,512,512,True,True,True,15c40e4a5f50ffe5b2f8019b4a05872a58a479ff0e07b10bd86af9b10ea2e5d9,c3a0fde0c390a7534a76bc7d0af3ae787e45806aa3450b88a94d298a8e79cbc4,
textures/ui/ui map size select giant.tga,128,128,512,512,True,True,True,ca2db2ab36a910efc4c8ec4f9ace7783754c0b6b8d0a5c166702b460e72992f5,d3f551a7bb65fc13f35eca2a8f6fc1e5aa663d153678f5f3f6c95ed4f6271f71,
textures/ui/ui map size select large clicked.tga,128,128,512,512,True,True,True,c9c0c1d8bbd0645215b4263ccb8391d5d08822478b24751e68ff92f17e4952c3,a2954979a51422899825f79a59351e4c399523f41ee1b44039e285b9da642b18,
textures/ui/ui map size select large.tga,128,128,512,512,True,True,True,7a924db29d14f96148ff41c9cfd839ddc9efd95dc55b270375d73d99d15cbccd,6fa7542a5fe4931c346338fc97b344db09635af5537e61208b2fff88b09ab37b,
textures/ui/ui map size select normal clicked.tga,128,128,512,512,True,True,True,d26a036e4faed1fed1035c9e8bcf4f9ee0e1743420b2f12a914d5a06a3bbb96b,38638d856c87121e6a34384d0dee909aff1e7e0c2b069b0996efb78e3f5f52da,
textures/ui/ui map size select normal.tga,128,128,512,512,True,True,True,17c8fe47abdaaf5c43b54bffe8e838604c1c60af2ba67db8cc6ba6c320d9d41e,0cb224a1bdf907f106bdadfee995416ac31c1cc97a27724794d96ef3b1718214,
textures/ui/ui map sudden death 128x128.tga,128,128,512,512,True,True,True,3223661a280680abbf1d8fba1257d56826f08184e996a790f87e9e6bf0e2b370,d1ba7b6700ce8162e1cebf3643ab45b93ee98e49a432884e23cef2b810f21b3a,
textures/ui/ui map sudden death 256x256.tga,256,256,1024,1024,True,True,True,a18850b95de7534d798109e3fd9c74a5a63085543c05ab2610da84f1ed8d1edf,c298235a103486cb3873b394bdfa6b1b166ed24190749316afc130a1aea95013,
